context,item_id,alternative_id,nudge_type,action,reward,algorithm,dwell_time_ms,is_exploration
"[0.39999999999999997, -0.39999999999999997, 0.0, -0.32, -0.12000000000000002, 0.0, 0.0, 0.0, 1.0, 0.7813504345159491, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",71728,50997,N6,accept,0.58,ts,970,1
"[0.0714285714285715, -0.0714285714285715, -0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7368311669831881, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",50807,57385,N6,accept,0.35000000000000003,ts,644,1
"[0.6724598930481284, -0.6724598930481284, -0.2159090909090909, -0.5655172413793104, -0.12000000000000002, 0.0, 0.0, 0.0, 1.0, 0.7375694479925554, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",151787,82101,N6,accept,0.7707219251336899,ts,2611,1
"[0.25000000000000006, -0.25000000000000006, -0.09111617312072894, 0.1, -0.059999999999999984, 0.0, 0.0, 0.0, 1.0, 0.7621185638122803, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30785,110598,N6,accept,0.475,ts,1980,0
"[0.4444444444444445, -0.4444444444444445, 0.07079646017699111, -0.703125, -0.58, 0.0, 0.0, 0.0, 1.0, 0.6530726482238095, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",169352,132873,N6,accept,0.6111111111111112,ts,783,0
"[0.20000000000000007, -0.20000000000000007, 0.06400000000000006, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5209741066595128, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",142264,107170,N6,accept,0.44000000000000006,ts,627,1
"[0.22666666666666668, -0.22666666666666668, -0.5995995995995996, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6921564497180331, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",71092,40258,N6,accept,0.45866666666666667,ts,2062,0
"[0.6000000000000001, -0.6000000000000001, 0.1111111111111111, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5953401686575794, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38174,112477,N6,accept,0.72,ts,1359,0
"[0.1250000000000001, -0.1250000000000001, 0.16218749999999993, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7409291148542603, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",152421,55412,N6,accept,0.38750000000000007,ts,1537,1
"[0.1875, -0.1875, -0.5643949930458971, 0.02, -0.039999999999999945, 0.0, 0.0, 0.0, 1.0, 0.6657861386175713, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63907,123325,N3,dismiss,-0.3,ts,1536,1
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.061046511627906974, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8570363402900383, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123210,123174,N3,dismiss,-0.3,ts,1097,1
"[0.062499999999999965, -0.062499999999999965, 0.0, 0.07339449541284404, -0.038461538461538464, 0.0, 0.0, 0.0, 1.0, 0.7417846617265634, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",169893,183357,N6,accept,0.34374999999999994,ts,1908,0
"[0.3508064516129032, -0.3508064516129032, -0.50017850767583, 0.14714714714714713, -0.2692307692307692, 0.0, 0.0, 0.0, 1.0, 0.6434746313969197, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",89601,103705,N3,dismiss,-0.3,ts,1403,1
"[0.07692307692307684, -0.07692307692307684, 0.0, -0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7248958747201469, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",115242,115240,N6,accept,0.35384615384615375,ts,1293,0
"[0.25806451612903236, -0.25806451612903236, -0.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.784034908252429, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15686,39517,N6,accept,0.48064516129032264,ts,1984,1
"[0.2941176470588236, -0.2941176470588236, 0.0, 1.0, 0.48, 0.0, 0.0, 0.0, 1.0, 0.6188615559348754, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",51575,50956,N6,accept,0.5058823529411764,ts,991,0
"[0.7058823529411764, -0.7058823529411764, 0.09698996655518391, 1.0, 0.11764705882352941, 0.0, 0.0, 0.0, 1.0, 0.730823395382631, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",89664,155668,N6,accept,0.7941176470588234,ts,842,1
"[0.1, -0.07, -0.2697495183044316, -0.05, -0.17272727272727276, 0.0, 0.0, 0.0, 1.0, 0.63467239594446, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49082,49005,N6,accept,0.37,ts,1200,0
"[0.375, -0.375, -0.19485714285714287, -0.7743732590529248, 0.5399999999999999, 0.0, 0.0, 0.0, 1.0, 0.5957240201168404, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85164,154734,N6,accept,0.5625,ts,2987,0
"[0.568, -0.568, -0.6114508060033351, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7819031711023983, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49130,147468,N6,accept,0.6976,ts,1055,1
"[0.6, -0.6, 0.14277777777777778, 0.12790697674418605, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7038070298214638, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",145578,29663,N3,dismiss,-0.3,ts,2839,1
"[0.1200000000000001, -0.1200000000000001, 0.1455847255369929, -0.054878048780487805, -0.8250000000000001, 0.0, 0.0, 0.0, 1.0, 0.6072134063167107, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",57551,59423,N3,dismiss,-0.3,ts,2320,1
"[0.5, -0.5, -0.033333333333333375, -0.5652173913043478, -0.29999999999999993, 0.0, 0.0, 0.0, 1.0, 0.7266443061735018, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19594,19597,N6,accept,0.6499999999999999,ts,1499,1
"[0.8714285714285714, -0.8714285714285714, -0.34034034034034033, -0.14285714285714285, 0.7222222222222222, 0.0, 0.0, 0.0, 1.0, 0.7152452814798028, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",155975,170138,N6,accept,0.9099999999999999,ts,698,1
"[0.16666666666666663, -0.16666666666666663, -0.45154264972776775, 0.2153846153846154, 0.05999999999999996, 0.0, 0.0, 0.0, 1.0, 0.6228325061737006, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",87131,147858,N3,dismiss,-0.3,ts,2427,1
"[0.8088235294117647, -0.8088235294117647, -0.05542857142857136, 0.2900763358778626, 0.6190476190476191, 0.0, 0.0, 0.0, 1.0, 0.76588748501108, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104680,61360,N6,accept,0.8661764705882353,ts,1753,1
"[0.3548387096774194, -0.3548387096774194, -0.535437760571769, -1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.48091857104383345, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",64515,174937,N3,dismiss,-0.3,ts,2453,1
"[0.20000000000000007, -0.20000000000000007, -0.24733333333333338, -0.008547008547008548, -0.14285714285714285, 0.0, 0.0, 0.0, 1.0, 0.7049622618678494, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15534,31973,N6,accept,0.44000000000000006,ts,530,1
"[0.17090909090909095, -0.17090909090909095, -0.2345978755690441, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7378238220265599, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49870,147348,N3,dismiss,-0.3,ts,1547,1
"[0.5764705882352941, -0.5764705882352941, 0.0, -0.8775510204081632, -0.18000000000000002, 0.0, 0.0, 0.0, 1.0, 0.7552534703733591, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41169,18334,N3,dismiss,-0.3,ts,2610,1
"[0.30000000000000004, -0.30000000000000004, -0.3508771929824562, -0.08, 0.059999999999999984, 0.0, 0.0, 0.0, 1.0, 0.7154773582189826, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",110598,141822,N6,accept,0.51,ts,455,1
"[0.06666666666666672, -0.06666666666666672, 0.24221635883905013, 0.35080645161290325, -0.10714285714285714, 0.0, 0.0, 0.0, 1.0, 0.593561725503707, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",89593,87090,N3,dismiss,-0.3,ts,528,1
"[0.604, -0.604, -0.49629629629629635, -0.4588235294117647, -0.3684210526315789, 0.0, 0.0, 0.0, 1.0, 0.6356367491076025, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",115396,108025,N6,accept,0.7227999999999999,ts,1171,1
"[0.24999999999999997, -0.24999999999999997, -0.27846265409717186, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7541829612825312, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141746,174748,N3,accept,0.475,ts,718,0
"[0.6818181818181819, -0.6818181818181819, -0.050125313283208024, 0.18840579710144928, -0.51, 0.0, 0.0, 0.0, 1.0, 0.7806619322864332, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",48998,49086,N3,accept,0.7772727272727273,ts,701,0
"[0.08163265306122446, -0.08163265306122446, -0.17772215269086356, 0.002849002849002849, 0.08333333333333329, 0.0, 0.0, 0.0, 1.0, 0.696752543249875, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",105910,111012,N6,accept,0.3571428571428571,ts,423,1
"[0.3333333333333333, -0.3333333333333333, -0.058823529411764705, -0.08, -0.36, 0.0, 0.0, 0.0, 1.0, 0.7441656491344851, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40189,40998,N3,dismiss,-0.3,ts,2206,0
"[0.56, -0.56, -0.0009990009990009777, 0.5495049504950495, -0.4, 0.0, 0.0, 0.0, 1.0, 0.7384325320464852, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",170191,169349,N3,dismiss,-0.3,ts,1044,0
"[0.21875000000000008, -0.21875000000000008, 0.0, -0.9, -0.8363636363636363, 0.0, 0.0, 0.0, 1.0, 0.5821637381151326, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",51061,18359,N3,accept,0.453125,ts,2170,1
"[0.09090909090909098, -0.09090909090909098, 0.0, 0.008797653958944282, -0.07692307692307693, 0.0, 0.0, 0.0, 1.0, 0.7598755374816407, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",174771,174773,N3,dismiss,-0.3,ts,515,1
"[0.24999999999999997, -0.24999999999999997, -0.07773386034255607, 1.0, 0.22727272727272727, 0.0, 0.0, 0.0, 1.0, 0.6172933326580574, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85794,169335,N6,accept,0.475,ts,1709,1
"[0.8151260504201681, -0.8151260504201681, -0.05657142857142848, 0.7914893617021277, -0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.8095242182939427, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104679,61314,N3,dismiss,-0.3,ts,1277,1
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8742764353476687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123012,123174,N3,dismiss,-0.3,ts,873,0
"[0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9087872380968218, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60782,60783,N3,dismiss,-0.3,ts,2233,0
"[0.11999999999999993, -0.11999999999999993, 0.2222222222222222, -0.0056657223796034, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7210661718528755, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",107307,162722,N3,dismiss,-0.3,ts,1868,1
"[0.11458333333333333, -0.11458333333333333, 0.0, -0.5561959654178674, -0.7909090909090909, 0.0, 0.0, 0.0, 1.0, 0.5727064609689967, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",107659,142262,N6,accept,0.3802083333333333,ts,1741,1
"[0.8253968253968255, -0.8253968253968255, -0.42857142857142855, 0.3788546255506608, -0.45454545454545453, 0.0, 0.0, 0.0, 1.0, 0.6768468297737433, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",169062,169349,N3,dismiss,-0.3,ts,2967,0
"[0.7066666666666667, -0.7066666666666667, -0.15685403243723606, -0.45054945054945056, -0.043478260869565216, 0.0, 0.0, 0.0, 1.0, 0.790988441045057, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",120796,85795,N6,accept,0.7946666666666666,ts,922,1
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8742764353476687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123031,123174,N3,dismiss,-0.3,ts,824,0
"[0.6, -0.6, 0.13377926421404682, -0.2, 1.0, 0.0, 0.0, 0.0, 1.0, 0.6926094214666402, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",121055,120916,N3,dismiss,-0.3,ts,1249,1
"[0.11458333333333333, -0.11458333333333333, -0.11504424778761058, -0.5561959654178674, -0.7909090909090909, 0.0, 0.0, 0.0, 1.0, 0.5315991195502442, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",108828,142262,N3,dismiss,-0.3,ts,1168,0
"[0.25, -0.25, -0.5272727272727272, 0.2857142857142857, 0.25, 0.0, 0.0, 0.0, 1.0, 0.5849468133591713, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",127600,183357,N3,accept,0.475,ts,971,0
"[0.25000000000000006, -0.25000000000000006, 0.0, 0.08, -0.059999999999999984, 0.0, 0.0, 0.0, 1.0, 0.8004489834402018, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85228,110598,N3,dismiss,-0.3,ts,1443,0
"[0.64, -0.64, 0.15567282321899734, -0.5691489361702128, 0.4, 0.0, 0.0, 0.0, 1.0, 0.6980152721232434, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",84106,19598,N3,dismiss,-0.3,ts,2254,0
"[0.19999999999999993, -0.19999999999999993, -0.25, -0.8833333333333333, -0.7454545454545454, 0.0, 0.0, 0.0, 1.0, 0.5035447216368699, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",126074,18330,N3,dismiss,-0.3,ts,2261,0
"[0.16666666666666666, -0.16666666666666666, 0.039583333333333304, -0.1484375, 0.375, 0.0, 0.0, 0.0, 1.0, 0.6783323694372307, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",75984,185374,N3,dismiss,-0.3,ts,2182,0
"[0.24324324324324323, -0.24324324324324323, 0.1767304860088365, -0.009036144578313253, 0.08695652173913043, 0.0, 0.0, 0.0, 1.0, 0.7511926611517339, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",61096,158420,N3,dismiss,-0.3,ts,2901,0
"[0.5599999999999999, -0.5599999999999999, -0.5095052807115065, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.793642646214267, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49130,16660,N3,accept,0.692,ts,1436,0
"[0.02631578947368412, -0.02631578947368412, -0.43, 0.019867549668874173, 0.0285714285714286, 0.0, 0.0, 0.0, 1.0, 0.6303211836867184, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41398,15200,N3,dismiss,-0.3,ts,1152,0
"[0.1666666666666667, -0.1666666666666667, -0.13333333333333333, -0.04, -0.039999999999999994, 0.0, 0.0, 0.0, 1.0, 0.7413502371898478, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40383,156539,N3,accept,0.4166666666666667,ts,2715,0
"[0.09999999999999991, -0.09999999999999991, -0.715307582260372, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6350536090371364, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16689,16809,N3,dismiss,-0.3,ts,2240,0
"[0.5, -0.5, -0.052770448548812667, -0.4148936170212766, 0.08000000000000007, 0.0, 0.0, 0.0, 1.0, 0.7819976516061806, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",84106,84107,N3,accept,0.6499999999999999,ts,2960,1
"[0.5888888888888888, -0.5888888888888888, 0.02833834263632461, 0.06333333333333334, 0.2727272727272727, 0.0, 0.0, 0.0, 1.0, 0.8350920649925228, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141734,63924,N6,accept,0.7122222222222221,ts,2344,1
"[0.75, -0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9523252675504453, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38239,56398,N3,dismiss,-0.3,ts,2678,0
"[0.5599999999999999, -0.5599999999999999, 0.052291801162040054, 0.29454545454545455, -0.2448979591836735, 0.0, 0.0, 0.0, 1.0, 0.7767295963695724, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",185412,87718,N3,dismiss,-0.3,ts,1045,0
"[0.30000000000000004, -0.30000000000000004, -0.264375, -0.15829145728643215, -0.24242424242424243, 0.0, 0.0, 0.0, 1.0, 0.6750067513856775, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",69111,87090,N3,dismiss,-0.3,ts,493,1
"[0.5636363636363637, -0.5636363636363637, 0.02750000000000008, -0.019662921348314606, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7570950094690099, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",109094,108839,N3,dismiss,-0.3,ts,1167,1
"[0.22666666666666668, -0.22666666666666668, -0.5995995995995996, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6921564497180331, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",71092,40258,N6,accept,0.45866666666666667,ts,1654,1
"[0.6724598930481284, -0.6724598930481284, 0.0, -0.5586206896551724, -0.26, 0.0, 0.0, 0.0, 1.0, 0.7795601453171943, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",151787,125786,N3,dismiss,-0.3,ts,2857,1
"[0.8, -0.8, 0.13333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9115993194259686, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",190833,51605,N3,accept,0.8599999999999999,ts,1876,0
"[0.56, -0.56, 0.0, 1.0, -0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.7152978852370033, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104684,169349,N3,accept,0.692,ts,2238,0
"[0.8835294117647059, -0.8835294117647059, -0.44212860310421287, -0.04498269896193772, -0.07692307692307693, 0.0, 0.0, 0.0, 1.0, 0.8153327974814609, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",179676,108025,N3,accept,0.9184705882352941,ts,1563,1
"[0.5636363636363636, -0.5636363636363636, 0.0, -0.024734982332155476, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9149318998851651, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",48999,48997,N1,dismiss,-0.3,ts,820,1
"[0.3, -0.3, -0.28, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.769716564082265, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",69485,50807,N6,accept,0.51,ts,2379,1
"[0.24999999999999992, -0.24999999999999992, -0.18808777429467086, -0.007194244604316547, -0.02439024390243908, 0.0, 0.0, 0.0, 1.0, 0.7676014166610969, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",113424,125887,N3,dismiss,-0.3,ts,2399,0
"[0.6785714285714286, -0.6785714285714286, -0.06094182825484772, 0.10465116279069768, -0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.8401414992281117, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123439,89765,N3,dismiss,-0.3,ts,1052,0
"[0.09493670886075957, -0.09493670886075957, 0.05134788189987163, -0.11168831168831168, 0.47761194029850745, 0.0, 0.0, 0.0, 1.0, 0.643523776888406, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43373,43377,N6,accept,0.3664556962025317,ts,2950,1
"[0.16000000000000003, -0.16000000000000003, 0.06048982000590136, -0.4169611307420495, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.6782079465127508, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",134112,179649,N3,dismiss,-0.3,ts,1951,1
"[0.8857142857142857, -0.8857142857142857, -0.7536231884057971, -0.072, -0.4, 0.0, 0.0, 0.0, 1.0, 0.7088112677497157, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",71136,175100,N3,dismiss,-0.3,ts,1021,1
"[0.43333333333333335, -0.43333333333333335, 0.1111111111111111, 0.26, 0.12000000000000002, 0.0, 0.0, 0.0, 1.0, 0.760237233460153, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63753,18364,N3,dismiss,-0.3,ts,1822,0
"[0.01111111111111112, -0.01111111111111112, -0.3, -0.3541666666666667, -0.13999999999999999, 0.0, 0.0, 0.0, 1.0, 0.5511658124955352, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",155816,79360,N3,dismiss,-0.3,ts,622,1
"[0.03846153846153842, -0.03846153846153842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7644070962643087, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",48548,51122,N3,dismiss,-0.3,ts,1938,0
"[0.625, -0.625, 0.066711140760507, -0.08904109589041095, -0.13333333333333333, 0.0, 0.0, 0.0, 1.0, 0.8489572716197578, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",128284,128247,N1,dismiss,-0.3,ts,2928,1
"[0.4117647058823529, -0.4117647058823529, 0.0006671114076050558, -0.225, 0.040000000000000036, 0.0, 0.0, 0.0, 1.0, 0.8212169206981313, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",169362,41650,N3,dismiss,-0.3,ts,589,1
"[0.4432989690721649, -0.4432989690721649, -0.2631578947368421, -0.08454810495626822, -0.46153846153846156, 0.0, 0.0, 0.0, 1.0, 0.6998256490951412, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104962,145523,N6,accept,0.6103092783505154,ts,1551,1
"[0.2380952380952381, -0.2380952380952381, -0.1721428571428571, -0.2979591836734694, 0.1111111111111111, 0.0, 0.0, 0.0, 1.0, 0.6801880575519375, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",166142,73628,N3,dismiss,-0.3,ts,1309,1
"[0.4545454545454546, -0.4545454545454546, -0.5778331257783312, -0.030726256983240222, 1.0, 0.0, 0.0, 0.0, 1.0, 0.6034772490672271, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",93935,108828,N3,dismiss,-0.3,ts,1380,1
"[0.27272727272727276, -0.27272727272727276, -0.36066666666666664, 0.6388888888888888, -0.25, 0.0, 0.0, 0.0, 1.0, 0.5769238404291309, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",56406,185391,N3,accept,0.4909090909090909,ts,994,1
"[0.12499999999999988, -0.12499999999999988, 0.1864406779661017, 0.3464566929133858, 0.0, 0.0, 0.0, 0.0, 1.0, 0.65910022537907, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",92706,114737,N6,accept,0.3874999999999999,ts,1070,1
"[0.4545454545454546, -0.4545454545454546, -0.5905354919053549, -0.025139664804469275, 1.0, 0.0, 0.0, 0.0, 1.0, 0.6045651464350823, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",93936,108839,N3,dismiss,-0.3,ts,1369,1
"[0.20000000000000007, -0.20000000000000007, -0.20380601596071202, -0.10160427807486631, 0.875, 0.0, 0.0, 0.0, 1.0, 0.60435783142046, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",162740,107554,N6,accept,0.44000000000000006,ts,2597,1
"[0.3321428571428571, -0.3321428571428571, -0.15715948777648428, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8112351165082288, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",93923,15139,N3,dismiss,-0.3,ts,1035,1
"[0.8530612244897959, -0.8530612244897959, -0.3026455026455026, 0.10526315789473684, 0.631578947368421, 0.0, 0.0, 0.0, 1.0, 0.7372147538127957, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",180524,170138,N3,dismiss,-0.3,ts,2452,0
"[0.20000000000000007, -0.20000000000000007, -0.0016666666666666904, 0.019943019943019943, -0.5, 0.0, 0.0, 0.0, 1.0, 0.7214793530593256, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15534,135482,N3,dismiss,-0.3,ts,2164,1
"[0.52, -0.52, 0.11648223645894, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8716130198763568, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",142501,54196,N3,dismiss,-0.3,ts,417,0
"[0.2972972972972973, -0.2972972972972973, 0.052770448548812667, -0.2440944881889764, -0.2631578947368421, 0.0, 0.0, 0.0, 1.0, 0.7152849125461873, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31679,175226,N6,accept,0.5081081081081081,ts,1140,1
"[0.18367346938775517, -0.18367346938775517, 0.15695387915623885, 0.04938271604938271, -0.2, 0.0, 0.0, 0.0, 1.0, 0.6997447192288843, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",135547,74215,N3,dismiss,-0.3,ts,2652,1
"[0.6, -0.6, 0.19662594531704472, 0.3348623853211009, 0.4117647058823529, 0.0, 0.0, 0.0, 1.0, 0.7066556192934125, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",81396,29663,N1,dismiss,-0.3,ts,1208,1
